dateRequested,dateMailed,dateArrived,dateReplySent,dateReplyArrived,city,state,zipcode,country,region,ziplat,ziplon,distanceFromSF,uspsCenter,uspsCenterState,uspsCenterLat,uspsCenterLon,stickerChoice,lat,lon
2022-04-27 03:33:46,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Aurora ,CO,80010,US,NorthAmerica,39.7393,-104.8630,956,Denver,CO,39.8317681,-104.6922579,Map,39.7294,-104.8319
2022-04-27 03:46:35,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Alna,ME,04535,US,NorthAmerica,44.0824,-69.6277,3252,Southern,ME,43.658751,-70.266264,Orange Floral,44.1062,-69.6037
2022-04-27 03:52:29,2022-05-02 00:00:00,2022-05-06 00:00:00,,,Gaithersburg,MD,20877,US,NorthAmerica,39.140749,-77.19206,2423,Suburban Maryland,MD,39.1200935,-77.181295,Surprise Me,39.1440,-77.2016
2022-04-27 04:07:09,2022-05-02 00:00:00,2022-05-06 00:00:00,,,Carmel,NY,10512,US,NorthAmerica,41.4834,-73.7242,2939,Westchester,NY,41.0216443,-73.729067,Surprise Me,41.4301,-73.6801
2022-04-27 04:10:45,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Wyoming,MI,49519,US,NorthAmerica,42.895737,-85.718265,1948,Grand Rapids,MI,42.9632405,-85.6678639,Surprise Me,42.9134,-85.7053
2022-04-27 04:34:18,2022-05-02 00:00:00,2022-05-06 00:00:00,,,Spring Hill,FL,34607,US,NorthAmerica,28.5087,-82.6375,2375,Akron,OH,41.083064,-81.518485,Map,28.4832,-82.5370
2022-04-27 04:44:05,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Newport,TN,37821,US,NorthAmerica,35.9613,-83.1863,2529,Knoxville,TN,35.948205,-84.01306,Surprise Me,35.9670,-83.1877
2022-04-27 04:57:23,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Portland ,OR,97213,US,NorthAmerica,45.5353,-122.6038,538,Portland,OR,45.5745309,-122.5932357,Blue Floral,45.5152,-122.6784
2022-04-27 04:58:21,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Sleepy Hollow,NY,10591,US,NorthAmerica,41.0814,-73.8537,2924,Westchester,NY,41.0216443,-73.729067,Blue Floral,41.0857,-73.8585
2022-04-27 04:58:40,2022-05-02 00:00:00,,,,Council Bluffs,IA,51501,US,NorthAmerica,41.2209,-95.8882,1673,Omaha,NE,41.2587459,-95.9383758,Surprise Me,41.2619,-95.8608
2022-04-27 04:59:13,2022-05-02 00:00:00,2022-05-06 00:00:00,,,Huntington,IN,46750,US,NorthAmerica,40.8831,-85.4974,2272,Fort Wayne,IN,41.0799898,-85.1386015,Surprise Me,40.8831,-85.4975
2022-04-27 05:28:38,2022-05-02 00:00:00,2022-05-05 00:00:00,,,York Springs,PA,17372,US,NorthAmerica,40.0048,-77.1140,2782,Harrisburg,PA,40.294191,-76.877622,Blue Floral,40.0073,-77.1138
2022-04-27 05:30:58,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Hesperia,MI ,49421,US,NorthAmerica,43.5895,-86.0733,2330,Grand Rapids,MI,42.9632405,-85.6678639,Map,43.5689,-86.0395
2022-04-27 05:40:09,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Bellevue,KY,41073,US,NorthAmerica,39.0992,-84.4776,2365,Cincinnati,OH,39.1014537,-84.5124602,Blue Floral,39.1064,-84.4788
2022-04-27 05:47:41,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Washington,DC,20007,US,NorthAmerica,38.9156,-77.0737,2431,Washington,DC,38.9173163,-76.9954865,Surprise Me,38.9072,-77.0369
2022-04-27 05:56:13,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Strongsville,OH,44136,US,NorthAmerica,41.3198,-81.8115,2453,Cleveland,OH,41.5051613,-81.6934446,Surprise Me,41.3145,-81.8357
2022-04-27 06:08:45,2022-05-02 00:00:00,2022-05-06 00:00:00,,,Coshocton,OH,43812,US,NorthAmerica,40.2893,-81.8880,2500,Columbus,OH,39.9622601,-83.0007065,Surprise Me,40.2720,-81.8596
2022-04-27 06:11:41,2022-05-02 00:00:00,,,,Rochester ,NY,14613,US,NorthAmerica,43.1817,-77.6364,2355,Rochester,NY,43.0861473,-77.5953457,Boxes,43.1566,-77.6088
2022-04-27 06:12:17,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Beulah,ND,58523,US,NorthAmerica,47.2549,-101.7822,1567,Bismarck,ND,46.808327,-100.783739,Surprise Me,47.2633,-101.7779
2022-04-27 06:16:15,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Broomfield ,CO,80021,US,NorthAmerica,39.8925,-105.1142,1244,Denver,CO,39.8317681,-104.6922579,Orange Floral,39.9205,-105.0867
2022-04-27 06:31:57,2022-05-02 00:00:00,2022-05-06 00:00:00,,,Albuquerque,NM,87123,US,NorthAmerica,35.0499,-106.4759,895,Albuquerque,NM,35.0841034,-106.6509851,Surprise Me,35.0844,-106.6504
2022-04-27 06:44:41,2022-05-02 00:00:00,,,,Littleton,CO,80465,US,NorthAmerica,39.5980,-105.2078,1262,Denver,CO,39.8317681,-104.6922579,Map,39.6133,-105.0166
2022-04-27 06:54:20,2022-05-02 00:00:00,,,,Pearl,MS,39208,US,NorthAmerica,32.2540,-90.0840,2138,Jackson,MS,32.2990384,-90.1847691,Blue Floral,32.2663,-90.1343
2022-04-27 07:23:02,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Georgetown,KY,40324,US,NorthAmerica,38.2460,-84.5528,2380,Lexington,KY,38.0464066,-84.4970393,Surprise Me,38.2098,-84.5588
2022-04-27 07:43:35,2022-05-02 00:00:00,,,,Vancouver,British Columbia,00000,Canada,NorthAmerica,,,794,,,,,Blue Floral,49.2827,-123.1207
2022-04-27 07:52:18,2022-05-02 00:00:00,2022-05-04 00:00:00,,,Chico,CA,95928,US,NorthAmerica,39.7031,-121.8335,164,Sacramento,CA,38.5723865,-121.568224,Boxes,39.7285,-121.8375
2022-04-27 08:00:30,2022-05-02 00:00:00,,,,Mountain Home,AR,72653,US,NorthAmerica,36.2836,-92.3419,1960,Santa Ana,CA,33.6956464,-117.9183309,Blue Floral,36.3401,-92.3852
2022-04-27 08:01:30,2022-05-02 00:00:00,2022-05-11 00:00:00,,,Shelby Township,MI,48317,US,NorthAmerica,42.644844,-83.051975,2418,Metroplex,MI,42.6581037,-83.2890178,Blue Floral,42.6708,-83.0330
2022-04-27 08:13:41,2022-05-02 00:00:00,2022-05-04 00:00:00,,,Browns Valley,CA,95918,US,NorthAmerica,39.2940,-121.3313,138,Sacramento,CA,38.5723865,-121.568224,Surprise Me,39.2421,-121.4091
2022-04-27 08:21:58,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Rego Park,NY,11374,US,NorthAmerica,40.7256,-73.8625,2923,Queens,NY,40.781662,-73.8367022,Boxes,40.7256,-73.8625
2022-04-27 08:28:37,2022-05-02 00:00:00,,,,Ferndale,MI,48220,US,NorthAmerica,42.4584,-83.1381,2398,Detroit,MI,42.323988,-83.063023,Surprise Me,42.4606,-83.1346
2022-04-27 08:35:23,2022-05-02 00:00:00,2022-05-06 00:00:00,,,Centennial,CO,80015,US,NorthAmerica,39.62732,-104.779035,1267,Denver,CO,39.8317681,-104.6922579,Blue Floral,39.5807,-104.8772
2022-04-27 08:36:01,2022-05-02 00:00:00,2022-05-06 00:00:00,,,Augusta,IL,62311,US,NorthAmerica,40.2337,-90.9152,1996,Springfield,IL,39.7952826,-89.6243899,Surprise Me,40.2300,-90.9501
2022-04-27 08:49:43,2022-05-02 00:00:00,2022-05-12 00:00:00,,,Efland,NC,27243,US,NorthAmerica,36.1067,-79.1661,2801,Greensboro,NC,36.1068965,-79.9823012,Boxes,36.0812,-79.1690
2022-04-27 08:50:58,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Council Bluffs,IA,51503,US,NorthAmerica,41.2568,-95.7721,1673,Omaha,NE,41.2587459,-95.9383758,Red Floral,41.2619,-95.8608
2022-04-27 08:52:59,2022-05-02 00:00:00,,,,Chevy chase ,MD,20815,US,NorthAmerica,38.9875,-77.0737,2804,Suburban Maryland,MD,39.1200935,-77.181295,Map,38.9949,-77.0772
2022-04-27 09:00:50,2022-05-02 00:00:00,,,,NYC,NY,10065,US,NorthAmerica,40.7645,-73.9624,2565,New York,NY,42.7930413,-73.9499055,Surprise Me,40.7128,-74.0060
2022-04-27 09:28:06,2022-05-02 00:00:00,2022-05-05 00:00:00,,,Nyssa,OR,97913,US,NorthAmerica,43.7193,-117.2893,631,Boise,ID,43.6166163,-116.200886,Red Floral,43.8768,-116.9949
2022-04-27 09:28:16,2022-05-03 00:00:00,,,,Tallahassee,FL,32304,US,NorthAmerica,30.4649,-84.3857,2567,Tallahassee,FL,30.4380832,-84.2809332,Surprise Me,30.4383,-84.2807
2022-04-27 09:42:12,2022-05-03 00:00:00,2022-05-06 00:00:00,,,Mesa,AZ,85210,US,NorthAmerica,33.3903,-111.8449,666,Phoenix,AZ,33.4484367,-112.0741417,Surprise Me,33.4152,-111.8315
2022-04-27 09:49:44,2022-05-03 00:00:00,,,,Covington,LA,70435,US,NorthAmerica,30.5509,-90.0934,2212,New Orleans,LA,29.9499323,-90.0701156,Boxes,30.4755,-90.1009
2022-04-27 09:53:16,2022-05-03 00:00:00,2022-05-14 00:00:00,,,Edinburgh ,Scotland ,000,Scotland,Europe,,,5047,,,,,Map,55.9533,-3.1883
2022-04-27 09:59:48,2022-05-03 00:00:00,2022-05-07 00:00:00,,,Lake Jackson,TX,77566,US,NorthAmerica,29.0620,-95.4883,1952,North Houston,TX,29.9302067,-95.323934,Surprise Me,29.0339,-95.4344
2022-04-27 10:11:52,2022-05-03 00:00:00,,,,Barnston,Wirral,00000000,England,Europe,,,5173,,,,,Surprise Me,53.3417,-3.0822
2022-04-27 10:12:21,2022-05-03 00:00:00,,,,Cogan Station,PA,17728,US,NorthAmerica,41.3286,-77.0795,2736,Harrisburg,PA,40.294191,-76.877622,Surprise Me,41.3437,-77.1071
2022-04-27 10:14:45,2022-05-03 00:00:00,2022-05-11 00:00:00,,,Port Angeles ,WA,98362,US,NorthAmerica,48.0962,-123.3006,864,Tacoma,WA,47.2209964,-122.4734861,Blue Floral,48.1181,-123.4307
2022-04-27 10:19:17,2022-05-03 00:00:00,,,,Bethlehem,GA,30620,US,NorthAmerica,33.9160,-83.7305,2530,North Metro GA,GA,32.375496,-82.135751,Blue Floral,33.9321,-83.7138
2022-04-27 10:20:14,2022-05-03 00:00:00,2022-05-06 00:00:00,,,New York ,NY,10002,US,NorthAmerica,40.7135,-73.9859,2565,New York,NY,42.7930413,-73.9499055,Boxes,40.7128,-74.0060
2022-04-27 10:21:15,2022-05-03 00:00:00,2022-05-10 00:00:00,,,Wichita,KS,67208,US,NorthAmerica,37.7011,-97.2761,1366,Wichita,KS,37.6922361,-97.3375448,Surprise Me,37.6872,-97.3301
2022-04-27 10:21:17,2022-05-03 00:00:00,2022-05-11 00:00:00,,,Collegeville,PA,19426,US,NorthAmerica,40.1779,-75.4578,2860,Philadelphia,PA,39.904805,-75.23723,Blue Floral,40.1857,-75.4516
2022-04-27 10:23:50,2022-05-03 00:00:00,2022-05-06 00:00:00,,,South Yarmouth,MA,02664,US,NorthAmerica,41.6723,-70.1992,3163,Providence,RI,41.8387175,-71.4138329,Surprise Me,41.6668,-70.1847
2022-04-27 10:49:09,2022-05-03 00:00:00,2022-05-07 00:00:00,,,Springville,UT,84663,US,NorthAmerica,40.1652,-111.6108,783,Provo,UT,40.2338438,-111.6585337,Surprise Me,40.1652,-111.6108
2022-04-27 10:56:21,2022-05-03 00:00:00,,,,Portland,ME,04101,US,NorthAmerica,43.6630,-70.2569,2714,Southern,ME,43.658751,-70.266264,Blue Floral,43.6591,-70.2568
2022-04-27 11:10:50,2022-05-03 00:00:00,2022-05-06 00:00:00,,,Pottstown,PA,19464,US,NorthAmerica,40.2672,-75.6092,2846,Philadelphia,PA,39.904805,-75.23723,Red Floral,40.2454,-75.6496
2022-04-27 11:20:05,2022-05-03 00:00:00,2022-05-12 00:00:00,,,Ajax,Ontario ,11111,Canada,NorthAmerica,,,2656,,,,,Surprise Me,43.8509,-79.0204
2022-04-27 11:27:53,2022-05-03 00:00:00,2022-05-05 00:00:00,,,La Mirada,CA,90638,US,NorthAmerica,33.9046,-118.0128,399,Industry,CA,34.013491,-117.971354,Map,33.9172,-118.0120
2022-04-27 11:30:23,2022-05-03 00:00:00,2022-05-06 00:00:00,,,Charleston,SC,29414,US,NorthAmerica,32.8312,-80.0870,2785,Charleston,SC,32.7876012,-79.9402728,Surprise Me,32.7765,-79.9311
2022-04-27 11:32:42,2022-05-03 00:00:00,2022-05-09 00:00:00,,,Indianapolis,IN,46222,US,NorthAmerica,39.7878,-86.2110,1944,Indianapolis,IN,39.7683331,-86.1583502,Boxes,39.7684,-86.1581
2022-04-27 11:41:52,2022-05-03 00:00:00,2022-05-07 00:00:00,,,Houston,TX,77057,US,NorthAmerica,29.7504,-95.4935,1650,North Houston,TX,29.9302067,-95.323934,Red Floral,29.7604,-95.3698
2022-04-27 11:43:54,2022-05-03 00:00:00,2022-05-18 00:00:00,,,Vantaa,Uusimaa,01510,Finland,Europe,,,5410,,,,,Boxes,60.2934,25.0378
2022-04-27 14:38:36,2022-05-03 00:00:00,2022-05-05 00:00:00,,,Los Angeles,CA,90018,US,NorthAmerica,34.0310,-118.3199,347,Los Angeles,CA,33.9792191,-118.256447,Surprise Me,34.0522,-118.2437
2022-04-27 15:24:13,2022-05-03 00:00:00,2022-05-17 00:00:00,,,Campinas,SP,13073180,Brazil,SouthAmerica,,,6430,,,,,Surprise Me,22.9099,-47.0626
2022-04-27 15:33:11,2022-05-03 00:00:00,2022-05-05 00:00:00,,,Los Angeles,CA,90024,US,NorthAmerica,34.065723,-118.434969,347,Los Angeles,CA,33.9792191,-118.256447,Orange Floral,34.0522,-118.2437
2022-04-27 16:24:53,2022-05-03 00:00:00,2022-05-06 00:00:00,,,Niagara Falls,NY,14304,US,NorthAmerica,43.0940,-78.9628,2672,Buffalo,NY,42.8849535,-78.8265195,Map,43.0962,-79.0377
2022-04-27 17:16:29,2022-05-03 00:00:00,2022-05-05 00:00:00,,,Woodland Hills,CA,91364,US,NorthAmerica,34.1545,-118.5915,376,Santa Clarita,CA,34.427245,-118.637359,Boxes,34.1654,-118.6090
2022-04-27 17:34:15,2022-05-03 00:00:00,2022-05-06 00:00:00,,,Southborough,MA,01772,US,NorthAmerica,42.3093,-71.5368,3075,Central Massachusetts,MA,42.111079,-71.672142,Blue Floral,42.3057,-71.5245
2022-04-27 17:37:02,2022-05-03 00:00:00,2022-05-06 00:00:00,,,Southborough,MA,01772,US,NorthAmerica,42.3093,-71.5368,3075,Central Massachusetts,MA,42.111079,-71.672142,Blue Floral,42.3057,-71.5245
2022-04-27 17:56:38,2022-05-03 00:00:00,,,,Perris,CA,92570,US,NorthAmerica,33.7857,-117.2911,450,San Bernardino,CA,34.0573827,-117.1856247,Map,33.7825,-117.2286
2022-04-27 18:27:46,2022-05-03 00:00:00,2022-05-17 00:00:00,,,Snow Lake,Manitoba,80085,Canada,NorthAmerica,,,2092,,,,,Surprise Me,54.8786,-100.0220
2022-04-27 19:10:08,2022-05-03 00:00:00,2022-05-07 00:00:00,,,San Antonio,TX,78250,US,NorthAmerica,29.5004,-98.6656,1476,San Antonio,TX,29.533415,-98.4091001,Surprise Me,29.4241,-98.4936
2022-04-27 19:47:22,2022-05-03 00:00:00,2022-05-06 00:00:00,,,Pittsburgh,PA,15224,US,NorthAmerica,40.4672,-79.9445,2260,Pittsburgh,PA,40.4579648,-80.0196764,Surprise Me,40.4406,-79.9959
2022-04-27 21:27:40,2022-05-03 00:00:00,2022-05-10 00:00:00,,,Waxahachie,TX,75165,US,NorthAmerica,32.3783,-96.7708,1747,Dallas,TX,32.7762719,-96.7968559,Surprise Me,32.3865,-96.8483
2022-04-27 21:38:32,2022-05-03 00:00:00,2022-05-09 00:00:00,,,Rainsville ,AL,35986,US,NorthAmerica,34.504,-85.8281,2362,Birmingham,AL,33.5206824,-86.8024326,Map,34.4943,-85.8477
2022-04-27 21:55:17,2022-05-03 00:00:00,2022-05-06 00:00:00,,,Greensboro,NC,27401,US,NorthAmerica,36.0676,-79.7568,2335,Greensboro,NC,36.1068965,-79.9823012,Surprise Me,36.0726,-79.7920
2022-04-27 22:29:16,2022-05-03 00:00:00,2022-05-07 00:00:00,,,James Island,SC,29412,US,NorthAmerica,32.7088,-79.9528,2788,Charleston,SC,32.7876012,-79.9402728,Blue Floral,32.7535,-79.9528
2022-04-27 22:36:05,2022-05-03 00:00:00,2022-05-05 00:00:00,,,Los Angeles,CA,90012,US,NorthAmerica,34.0653,-118.2439,347,Los Angeles,CA,33.9792191,-118.256447,Surprise Me,34.0522,-118.2437
2022-04-27 23:06:15,2022-05-03 00:00:00,2022-05-20 00:00:00,,,Feilding,Manawatu,4702,New Zealand,EastAsia,,,6600,,,,,Boxes,-40.2251,175.5673
2022-04-28 04:20:14,2022-05-03 00:00:00,2022-05-10 00:00:00,,,Watford,Hertfordshire,0,England,Europe,,,5335,,,,,Surprise Me,51.6611,-0.3970
2022-04-28 04:41:01,2022-05-03 00:00:00,2022-05-06 00:00:00,,,Middleport ,NY,14105,US,NorthAmerica,43.1806,-78.4866,2691,Buffalo,NY,42.8849535,-78.8265195,Map,43.2126,-78.4764
2022-04-28 04:48:28,2022-05-03 00:00:00,2022-05-10 00:00:00,,,Dundalk,MD,21222,US,NorthAmerica,39.26484,-76.492566,2456,Baltimore,MD,39.291284,-76.604571,Map,39.2507,-76.5205
2022-04-28 05:37:42,2022-05-03 00:00:00,2022-05-09 00:00:00,,,Encino,CA,91316,US,NorthAmerica,34.160236,-118.515472,332,Santa Clarita,CA,34.427245,-118.637359,Blue Floral,34.1517,-118.5214
2022-04-28 07:38:12,2022-05-03 00:00:00,2022-05-06 00:00:00,,,Richmond ,KY,40475,US,NorthAmerica,37.7990,-84.3121,2411,Lexington,KY,38.0464066,-84.4970393,Surprise Me,37.7479,-84.2947
2022-04-28 07:42:07,2022-05-03 00:00:00,2022-05-07 00:00:00,,,Katy,TX,77494,US,NorthAmerica,29.7420,-95.8248,1620,North Houston,TX,29.9302067,-95.323934,Boxes,29.7858,-95.8245
2022-04-28 07:51:29,2022-05-03 00:00:00,,,,Somerville,MA,02143,US,NorthAmerica,42.381409,-71.096714,2689,Boston,MA,42.3508036,-71.0536732,Blue Floral,42.3876,-71.0995
2022-04-28 08:51:25,2022-05-03 00:00:00,2022-05-14 00:00:00,,,Fairbanks,AK,99709,US,NorthAmerica,64.8774,-148.3543,2952,Anchorage,AK,61.2163129,-149.8948523,Surprise Me,64.8401,-147.72
2022-04-28 12:34:50,2022-05-03 00:00:00,,,,Constantia ,NY,13207,US,NorthAmerica,43.012813,-76.163317,2813,Syracuse,NY,43.1211708,-76.1311178,Surprise Me,43.2644,-75.9463
2022-04-28 12:54:25,2022-05-03 00:00:00,2022-05-07 00:00:00,,,Smithtown,NY,11787,US,NorthAmerica,40.8507,-73.2176,2956,Mid-Island,NY,40.765147,-73.4197295,Boxes,40.8559,-73.2007
2022-04-28 13:35:02,2022-05-03 00:00:00,2022-05-07 00:00:00,,,Amsterdam,NY,12010,US,NorthAmerica,42.9298,-74.1475,2901,Albany,NY,42.701036,-73.878702,Surprise Me,42.9377,-74.1904
2022-04-28 13:49:46,2022-05-09 00:00:00,2022-05-11 00:00:00,,,Beaufort,SC,29906,US,NorthAmerica,32.445112,-80.752875,2368,Charleston,SC,32.7876012,-79.9402728,Surprise Me,32.4316,-80.6698
2022-04-28 15:19:28,2022-05-09 00:00:00,,,,Madison,WI,53713,US,NorthAmerica,43.0324,-89.3843,1763,Madison,WI,43.098379,-89.3191675,Map,43.0731,-89.4012
2022-04-28 16:08:15,2022-05-09 00:00:00,2022-05-13 00:00:00,,,Brownsville,TX,78526,US,NorthAmerica,26.0144,-97.4598,2010,McAllen,TX,26.2043691,-98.230082,Orange Floral,25.9017,-97.4975
2022-04-28 16:20:00,2022-05-09 00:00:00,2022-05-12 00:00:00,,,Wesley Chapel,FL,33545,US,NorthAmerica,28.2572,-82.2909,2822,Tampa,FL,27.9436224,-82.4389468,Surprise Me,28.1983,-82.3305
2022-04-28 18:27:32,2022-05-09 00:00:00,,,,Denham Spgs,LA,70726,US,NorthAmerica,30.4097,-90.8866,2161,Baton Rouge,LA,30.4459596,-91.18738,Surprise Me,30.4869,-90.9562
2022-04-28 19:22:19,2022-05-09 00:00:00,2022-05-23 00:00:00,,,Renwick,Marlborough,7204,New Zealand,EastAsia,,,6787,,,,,Red Floral,-41.5088,173.8241
2022-04-28 19:31:58,2022-05-09 00:00:00,2022-05-13 00:00:00,,,Jacksonvile,NC,28540,US,NorthAmerica,34.754982,-77.503794,2491,Fayetteville,NC,35.0558559,-78.8778424,Map,34.7541,-77.4302
2022-04-28 20:20:14,2022-05-09 00:00:00,,,,Howell,MI,48855,US,NorthAmerica,42.6827,-83.9109,2364,Lansing,MI,42.7337712,-84.5553805,Boxes,42.6073,-83.9294
2022-04-28 22:02:07,2022-05-09 00:00:00,2022-05-12 00:00:00,,,Raleigh ,NC,27606,US,NorthAmerica,35.7418,-78.7136,2404,Pittsburgh,PA,40.4579648,-80.0196764,Blue Floral,35.7796,-78.6382
2022-04-29 00:14:21,2022-05-09 00:00:00,2022-05-12 00:00:00,,,Seattle,WA,98118,US,NorthAmerica,47.5412,-122.2676,684,Seattle,WA,47.5069174,-122.2969524,Boxes,47.6062,-122.3321
2022-04-29 04:56:04,2022-05-09 00:00:00,2022-05-12 00:00:00,,,Hot Springs National Park,AR,71913,US,NorthAmerica,34.4478,-93.0777,1932,Little Rock,AR,34.7464809,-92.2895948,Orange Floral,34.5269,-93.0689
2022-04-29 08:32:50,2022-05-09 00:00:00,2022-05-16 00:00:00,,,Marlton,NJ,08053,US,NorthAmerica,39.8523,-74.8858,2888,South Jersey,NJ,39.8621338,-75.0991456,Blue Floral,39.8912,-74.9218
2022-04-29 13:01:59,2022-05-09 00:00:00,2022-05-16 00:00:00,,,Valparaiso,IN,46384,US,NorthAmerica,41.4400,-87.0600,1885,Gary,IN,41.6021292,-87.3371372,Orange Floral,41.4731,-87.0611
2022-04-29 13:08:39,2022-05-09 00:00:00,2022-05-12 00:00:00,,,Murray,UT,84107,US,NorthAmerica,40.6621,-111.8867,741,Salt Lake City,UT,40.7596198,-111.8867975,Surprise Me,40.6669,-111.8880
2022-04-29 18:56:46,2022-05-09 00:00:00,2022-05-16 00:00:00,,,Lytle,TX,78052,US,NorthAmerica,29.1997,-98.7701,1754,San Antonio,TX,29.533415,-98.4091001,Surprise Me,29.2333,-98.7964
2022-04-29 20:32:53,2022-05-09 00:00:00,2022-05-18 00:00:00,,,Winnipeg,MB,0,Canada,NorthAmerica,,,1905,,,,,Blue Floral,49.8951,-97.1384
2022-04-29 21:02:06,2022-05-09 00:00:00,,,,Garden Grove,CA,92845,US,NorthAmerica,33.7853,-118.0274,417,Anaheim,CA,33.8472947,-117.878317,Surprise Me,33.7743,-117.9380
2022-04-29 21:12:17,2022-05-09 00:00:00,2022-05-11 00:00:00,,,Fremont,CA,94539,US,NorthAmerica,37.5148,-121.9132,28,Oakland,CA,37.806449,-122.299967,Orange Floral,37.5485,-121.9886
2022-04-29 21:35:40,2022-05-09 00:00:00,2022-05-14 00:00:00,,,Hayward,CA,94544,US,NorthAmerica,37.6270,-122.0497,19,Oakland,CA,37.806449,-122.299967,Map,37.6688,-122.0810
2022-04-29 23:51:36,2022-05-09 00:00:00,,,,Salem,IL,62881,US,NorthAmerica,38.6271,-88.9222,2125,St. Louis,MO,38.6289041,-90.2052258,Blue Floral,38.6270,-88.9456
2022-04-30 05:44:20,2022-05-09 00:00:00,,,,Augusta,GA,30914,US,NorthAmerica,33.4700,-82.0200,2626,Augusta,GA,33.471022,-81.967641,Boxes,33.4735,-82.0105
2022-04-30 08:57:36,2022-05-09 00:00:00,2022-05-19 00:00:00,,,Richardson,TX,75081,US,NorthAmerica,32.9559,-96.6959,1731,North Texas,TX,32.9550579,-97.0223733,Map,32.9483,-96.7299
2022-04-30 09:15:09,2022-05-09 00:00:00,2022-05-12 00:00:00,,,Hilo ,HI,96720,US,NorthAmerica,19.7032,-155.2382,2319,Honolulu,HI,21.304547,-157.8556764,Surprise Me,19.7241,-155.0868
2022-04-30 10:53:40,2022-05-09 00:00:00,2022-05-12 00:00:00,,,Las Vegas,NV,89123,US,NorthAmerica,36.0357,-115.1533,412,Las Vegas,NV,36.1672559,-115.1485163,Surprise Me,36.1699,-115.1398
2022-04-30 10:59:23,2022-05-09 00:00:00,2022-05-18 00:00:00,,,Long Island City,NY,11101,US,NorthAmerica,40.747155,-73.93975,2910,Queens,NY,40.781662,-73.8367022,Blue Floral,40.7447,-73.9485
2022-04-30 11:34:31,2022-05-09 00:00:00,2022-05-12 00:00:00,,,Columbus,IN,47201,US,NorthAmerica,39.1266,-85.9713,2296,Indianapolis,IN,39.7683331,-86.1583502,Red Floral,39.2014,-85.9214
2022-04-30 11:42:06,2022-05-09 00:00:00,,,,Tallahassee,FL,32309,US,NorthAmerica,30.5547,-84.0802,2567,Tallahassee,FL,30.4380832,-84.2809332,Red Floral,30.4383,-84.2807
2022-04-30 11:49:00,2022-05-09 00:00:00,,,,Boynton Beach,FL,33472,US,NorthAmerica,26.538476,-80.185568,2572,West Palm Beach,FL,26.715364,-80.0532942,Orange Floral,26.5318,-80.0905
2022-04-30 11:57:54,2022-05-09 00:00:00,2022-05-12 00:00:00,,,Colorado Springs,CO,80919,US,NorthAmerica,38.9301,-104.8805,955,Denver,CO,39.8317681,-104.6922579,Orange Floral,38.8339,-104.8214
2022-04-30 12:19:59,2022-05-09 00:00:00,,,,Austin,TX,78735,US,NorthAmerica,30.2573,-97.8613,1492,Austin,TX,30.334243,-97.6668293,Orange Floral,30.2672,-97.7431
2022-04-30 12:20:34,2022-05-09 00:00:00,,,,Indianapolis ,IN,46208,US,NorthAmerica,39.8246,-86.1807,1944,Indianapolis,IN,39.7683331,-86.1583502,Blue Floral,39.7684,-86.1581
2022-04-30 13:25:30,2022-05-09 00:00:00,2022-05-13 00:00:00,,,Dallas ,TX,75219,US,NorthAmerica,32.8122,-96.811,1482,Dallas,TX,32.7762719,-96.7968559,Blue Floral,32.7767,-96.7970
2022-04-30 13:47:22,2022-05-09 00:00:00,,,,Anaheim,CA,92805,US,NorthAmerica,33.8276,-117.9073,371,Anaheim,CA,33.8472947,-117.878317,Blue Floral,33.8366,-117.9143
2022-04-30 14:11:54,2022-05-09 00:00:00,2022-05-13 00:00:00,,,New Bern,NC,28560,US,NorthAmerica,35.1643,-76.9643,2503,Fayetteville,NC,35.0558559,-78.8778424,Boxes,35.1085,-77.0441
2022-04-30 16:42:55,2022-05-09 00:00:00,2022-05-12 00:00:00,,,Kettering,OH,45440,US,NorthAmerica,39.674725,-84.097808,2373,Dayton,OH,39.7589478,-84.1916069,Blue Floral,39.6895,-84.1688
2022-04-30 17:44:43,2022-05-09 00:00:00,2022-05-12 00:00:00,,,Savannah,GA,31401,US,NorthAmerica,32.0813,-81.0810,2728,Jacksonville,FL,30.3321838,-81.655651,Map,32.0809,-81.0912
2022-04-30 18:03:21,2022-05-09 00:00:00,2022-05-13 00:00:00,,,Salem,OH,44460,US,NorthAmerica,40.899324,-80.870171,2210,Cleveland,OH,41.5051613,-81.6934446,Blue Floral,40.9009,-80.8568
